doc_id,item,category,amount,price,discount
2306243311,"Picture frames (set of 3, 8x10 inches)",Home Decor,2,19.99,10
2306243311,"Oven mitts (silicone, set of 2)",Kitchen Essentials,2,12.99,40
2306243311,Laundry hamper (foldable),Storage and Organization,5,19.99,40
2306243312,Bath towel set (6 pieces),Bedding and Linens,3,29.99,10
2306243313,Hand towels (4-pack),Bedding and Linens,5,14.99,20
2306243313,Artificial plant (medium-sized),Home Decor,5,34.99,0
2306243313,"Pillow (2-pack, medium-firm)",Bedding and Linens,3,24.99,40
2306243313,Throw pillows (set of 2),Home Decor,1,24.99,0
2306243313,"Cutting board (bamboo, large)",Kitchen Essentials,3,24.99,0
2306243314,Dish soap (16 oz),Cleaning Supplies,5,2.99,50
2306243314,Vacuum cleaner (bagless),Cleaning Supplies,1,99.99,10
2306243314,Duvet cover (queen-size),Bedding and Linens,4,39.99,0
2306243314,Stainless steel knife set (6 pieces),Kitchen Essentials,4,49.99,40
2306243314,"Closet organizer (hanging, 6 shelves)",Storage and Organization,4,39.99,0
2306243314,Area rug (5x7),Home Decor,3,79.99,0
2306243314,Kitchen scale (digital),Kitchen Essentials,5,19.99,20
2306243315,Dish soap (16 oz),Cleaning Supplies,3,2.99,10
2306243315,Queen-size bedsheet set (4 pieces),Bedding and Linens,2,49.99,0
2306243315,"Vacuum storage bags (set of 4, large)",Storage and Organization,2,14.99,0
2306243315,Mop and bucket set,Cleaning Supplies,3,24.99,30
2306243315,Shower curtain (polyester),Bedding and Linens,3,19.99,40
2306243315,"Scented candles (3-pack, assorted scents)",Home Decor,3,14.99,10
2306243315,Laundry hamper (foldable),Storage and Organization,1,19.99,30
2306243315,Duvet cover (queen-size),Bedding and Linens,4,39.99,0
2306243316,"Wall clock (12-inch, silent)",Home Decor,2,29.99,30
2306243316,"Picture frames (set of 3, 8x10 inches)",Home Decor,5,19.99,0
2306243317,10-piece cookware set,Kitchen Essentials,3,89.99,10
2306243317,Electric kettle (1.7L),Kitchen Essentials,1,34.99,10
2306243317,"Picture frames (set of 3, 8x10 inches)",Home Decor,1,19.99,40
2306243317,Shower curtain (polyester),Bedding and Linens,3,19.99,30
2306243318,"Scented candles (3-pack, assorted scents)",Home Decor,1,14.99,30
2306243319,"Oven mitts (silicone, set of 2)",Kitchen Essentials,1,12.99,0
2306243319,Under-bed storage containers (set of 2),Storage and Organization,5,24.99,0
2306243319,"Wall clock (12-inch, silent)",Home Decor,3,29.99,30
2306243319,Area rug (5x7),Home Decor,3,79.99,0
2306243319,Mop and bucket set,Cleaning Supplies,3,24.99,0
2306243319,Kitchen scale (digital),Kitchen Essentials,3,19.99,40
2306243320,Artificial plant (medium-sized),Home Decor,5,34.99,0
2306243320,"Shoe rack (10-tier, metal)",Storage and Organization,2,29.99,0
2306243320,"Closet organizer (hanging, 6 shelves)",Storage and Organization,1,39.99,0
2306243320,Electric kettle (1.7L),Kitchen Essentials,1,34.99,10
2306243320,Vacuum cleaner (bagless),Cleaning Supplies,3,99.99,40
2306243320,"Vacuum storage bags (set of 4, large)",Storage and Organization,4,14.99,0
2306243320,Stainless steel knife set (6 pieces),Kitchen Essentials,5,49.99,0
2306243320,Area rug (5x7),Home Decor,2,79.99,30
2306243321,Microfiber cleaning cloths (pack of 12),Cleaning Supplies,2,9.99,0
2306243322,Dish soap (16 oz),Cleaning Supplies,3,2.99,10
2306243322,"Scented candles (3-pack, assorted scents)",Home Decor,5,14.99,0
2306243323,"Picture frames (set of 3, 8x10 inches)",Home Decor,3,19.99,20
2306243323,Hand towels (4-pack),Bedding and Linens,5,14.99,50
2306243323,"Cutting board (bamboo, large)",Kitchen Essentials,1,24.99,10
2306243323,"Vacuum storage bags (set of 4, large)",Storage and Organization,3,14.99,30
2306243323,Bath towel set (6 pieces),Bedding and Linens,5,29.99,0
2306243323,Stainless steel knife set (6 pieces),Kitchen Essentials,2,49.99,10
2306243323,Throw pillows (set of 2),Home Decor,4,24.99,10
2306243324,Laundry hamper (foldable),Storage and Organization,2,19.99,0
2306243324,"Oven mitts (silicone, set of 2)",Kitchen Essentials,5,12.99,0
2306243324,Mop and bucket set,Cleaning Supplies,4,24.99,0
2306243324,Under-bed storage containers (set of 2),Storage and Organization,4,24.99,20
