doc_id,item,category,amount,price,discount
230624129,Laundry hamper (foldable),Storage and Organization,3,19.99,40
230624129,Vacuum cleaner (bagless),Cleaning Supplies,4,99.99,40
230624129,"Shoe rack (10-tier, metal)",Storage and Organization,2,29.99,0
230624129,Laundry detergent (64 loads),Cleaning Supplies,1,12.99,10
2306241210,Laundry hamper (foldable),Storage and Organization,3,19.99,20
2306241210,Stainless steel knife set (6 pieces),Kitchen Essentials,4,49.99,20
2306241210,"Oven mitts (silicone, set of 2)",Kitchen Essentials,3,12.99,0
2306241211,Laundry detergent (64 loads),Cleaning Supplies,4,12.99,0
2306241211,Mop and bucket set,Cleaning Supplies,1,24.99,0
2306241211,"Storage bins (set of 6, plastic)",Storage and Organization,3,24.99,30
2306241211,"Pillow (2-pack, medium-firm)",Bedding and Linens,2,24.99,20
2306241211,"Oven mitts (silicone, set of 2)",Kitchen Essentials,2,12.99,50
2306241211,Kitchen scale (digital),Kitchen Essentials,2,19.99,0
2306241211,"Scented candles (3-pack, assorted scents)",Home Decor,4,14.99,0
2306241211,Throw pillows (set of 2),Home Decor,4,24.99,20
2306241212,"Shoe rack (10-tier, metal)",Storage and Organization,2,29.99,50
2306241212,All-purpose cleaner (32 oz),Cleaning Supplies,5,4.99,20
2306241212,Queen-size bedsheet set (4 pieces),Bedding and Linens,2,49.99,10
2306241212,"Vacuum storage bags (set of 4, large)",Storage and Organization,4,14.99,0
2306241213,Hand towels (4-pack),Bedding and Linens,2,14.99,10
2306241213,"Shoe rack (10-tier, metal)",Storage and Organization,3,29.99,0
2306241213,All-purpose cleaner (32 oz),Cleaning Supplies,2,4.99,30
2306241213,Vacuum cleaner (bagless),Cleaning Supplies,2,99.99,0
2306241214,Bath towel set (6 pieces),Bedding and Linens,3,29.99,40
2306241214,"Closet organizer (hanging, 6 shelves)",Storage and Organization,4,39.99,0
2306241214,"Cutting board (bamboo, large)",Kitchen Essentials,4,24.99,20
2306241214,Artificial plant (medium-sized),Home Decor,5,34.99,30
2306241214,Shower curtain (polyester),Bedding and Linens,2,19.99,10
2306241214,Throw pillows (set of 2),Home Decor,2,24.99,0
2306241214,Duvet cover (queen-size),Bedding and Linens,5,39.99,0
2306241214,Hand towels (4-pack),Bedding and Linens,4,14.99,0
2306241215,"Pillow (2-pack, medium-firm)",Bedding and Linens,3,24.99,10
2306241215,Area rug (5x7),Home Decor,5,79.99,50
2306241215,Queen-size bedsheet set (4 pieces),Bedding and Linens,2,49.99,50
2306241215,Throw pillows (set of 2),Home Decor,1,24.99,20
2306241215,10-piece cookware set,Kitchen Essentials,3,89.99,10
2306241215,Duvet cover (queen-size),Bedding and Linens,1,39.99,0
2306241215,"Scented candles (3-pack, assorted scents)",Home Decor,4,14.99,0
2306241216,"Wall clock (12-inch, silent)",Home Decor,4,29.99,0
2306241216,Queen-size bedsheet set (4 pieces),Bedding and Linens,2,49.99,0
2306241216,"Scented candles (3-pack, assorted scents)",Home Decor,3,14.99,20
2306241216,"Cutting board (bamboo, large)",Kitchen Essentials,4,24.99,10
2306241216,Stainless steel knife set (6 pieces),Kitchen Essentials,3,49.99,20
2306241216,Area rug (5x7),Home Decor,2,79.99,40
2306241216,Microfiber cleaning cloths (pack of 12),Cleaning Supplies,2,9.99,0
2306241216,Mop and bucket set,Cleaning Supplies,2,24.99,0
2306241216,Electric kettle (1.7L),Kitchen Essentials,1,34.99,0
2306241217,"Cutting board (bamboo, large)",Kitchen Essentials,4,24.99,0
2306241217,Dish soap (16 oz),Cleaning Supplies,1,2.99,0
2306241217,Queen-size bedsheet set (4 pieces),Bedding and Linens,4,49.99,10
2306241217,Artificial plant (medium-sized),Home Decor,3,34.99,30
2306241217,"Scented candles (3-pack, assorted scents)",Home Decor,1,14.99,0
2306241217,All-purpose cleaner (32 oz),Cleaning Supplies,4,4.99,10
2306241217,"Shoe rack (10-tier, metal)",Storage and Organization,2,29.99,0
2306241218,"Pillow (2-pack, medium-firm)",Bedding and Linens,3,24.99,20
2306241218,"Picture frames (set of 3, 8x10 inches)",Home Decor,4,19.99,0
2306241218,Under-bed storage containers (set of 2),Storage and Organization,2,24.99,0
2306241218,"Vacuum storage bags (set of 4, large)",Storage and Organization,5,14.99,10
2306241219,Laundry hamper (foldable),Storage and Organization,4,19.99,50
2306241219,"Picture frames (set of 3, 8x10 inches)",Home Decor,4,19.99,0
2306241219,"Storage bins (set of 6, plastic)",Storage and Organization,5,24.99,20
2306241219,10-piece cookware set,Kitchen Essentials,1,89.99,10
2306241219,"Scented candles (3-pack, assorted scents)",Home Decor,3,14.99,0
2306241219,Microfiber cleaning cloths (pack of 12),Cleaning Supplies,4,9.99,0
2306241219,"Cutting board (bamboo, large)",Kitchen Essentials,5,24.99,50
2306241219,Artificial plant (medium-sized),Home Decor,5,34.99,0
2306241219,Hand towels (4-pack),Bedding and Linens,2,14.99,10
2306241220,Area rug (5x7),Home Decor,5,79.99,0
2306241220,Throw pillows (set of 2),Home Decor,5,24.99,10
2306241220,All-purpose cleaner (32 oz),Cleaning Supplies,5,4.99,50
2306241220,"Cutting board (bamboo, large)",Kitchen Essentials,4,24.99,0
2306241220,"Pillow (2-pack, medium-firm)",Bedding and Linens,5,24.99,30
2306241220,Artificial plant (medium-sized),Home Decor,2,34.99,20
2306241220,Duvet cover (queen-size),Bedding and Linens,5,39.99,50
2306241220,Laundry hamper (foldable),Storage and Organization,1,19.99,0
2306241221,Mop and bucket set,Cleaning Supplies,3,24.99,0
2306241221,Hand towels (4-pack),Bedding and Linens,2,14.99,30
2306241221,Vacuum cleaner (bagless),Cleaning Supplies,3,99.99,0
2306241221,Laundry hamper (foldable),Storage and Organization,5,19.99,0
2306241221,"Storage bins (set of 6, plastic)",Storage and Organization,5,24.99,30
2306241222,"Cutting board (bamboo, large)",Kitchen Essentials,1,24.99,0
2306241222,Vacuum cleaner (bagless),Cleaning Supplies,3,99.99,10
2306241222,"Scented candles (3-pack, assorted scents)",Home Decor,5,14.99,0
2306241222,Electric kettle (1.7L),Kitchen Essentials,1,34.99,10
2306241222,"Closet organizer (hanging, 6 shelves)",Storage and Organization,1,39.99,20
2306241222,Throw pillows (set of 2),Home Decor,5,24.99,40
2306241222,"Vacuum storage bags (set of 4, large)",Storage and Organization,1,14.99,10
2306241223,Bath towel set (6 pieces),Bedding and Linens,3,29.99,0
2306241223,"Wall clock (12-inch, silent)",Home Decor,1,29.99,0
2306241223,Laundry detergent (64 loads),Cleaning Supplies,1,12.99,0
2306241224,"Picture frames (set of 3, 8x10 inches)",Home Decor,5,19.99,50
2306241224,"Scented candles (3-pack, assorted scents)",Home Decor,3,14.99,10
2306241224,Laundry detergent (64 loads),Cleaning Supplies,1,12.99,0
2306241224,Vacuum cleaner (bagless),Cleaning Supplies,2,99.99,0
2306241224,"Wall clock (12-inch, silent)",Home Decor,5,29.99,0
2306241224,All-purpose cleaner (32 oz),Cleaning Supplies,3,4.99,0
2306241224,"Storage bins (set of 6, plastic)",Storage and Organization,3,24.99,10
2306241225,Dish soap (16 oz),Cleaning Supplies,1,2.99,0
2306241225,Vacuum cleaner (bagless),Cleaning Supplies,1,99.99,10
2306241225,"Picture frames (set of 3, 8x10 inches)",Home Decor,2,19.99,30
2306241225,Queen-size bedsheet set (4 pieces),Bedding and Linens,1,49.99,0
2306241225,"Closet organizer (hanging, 6 shelves)",Storage and Organization,2,39.99,0
2306241225,Kitchen scale (digital),Kitchen Essentials,3,19.99,30
