doc_id,item,category,amount,price,discount
2306244416,"Oven mitts (silicone, set of 2)",Kitchen Essentials,5,12.99,20
2306244417,Queen-size bedsheet set (4 pieces),Bedding and Linens,3,49.99,0
2306244417,Laundry detergent (64 loads),Cleaning Supplies,1,12.99,40
2306244417,Kitchen scale (digital),Kitchen Essentials,1,19.99,50
2306244417,"Shoe rack (10-tier, metal)",Storage and Organization,2,29.99,0
2306244417,Shower curtain (polyester),Bedding and Linens,5,19.99,20
2306244418,"Shoe rack (10-tier, metal)",Storage and Organization,5,29.99,0
2306244419,"Vacuum storage bags (set of 4, large)",Storage and Organization,1,14.99,0
2306244419,Queen-size bedsheet set (4 pieces),Bedding and Linens,2,49.99,40
2306244419,"Wall clock (12-inch, silent)",Home Decor,3,29.99,0
2306244419,Throw pillows (set of 2),Home Decor,5,24.99,10
2306244419,Microfiber cleaning cloths (pack of 12),Cleaning Supplies,3,9.99,0
2306244420,"Pillow (2-pack, medium-firm)",Bedding and Linens,3,24.99,10
2306244420,Kitchen scale (digital),Kitchen Essentials,5,19.99,0
2306244420,"Wall clock (12-inch, silent)",Home Decor,1,29.99,30
2306244420,Area rug (5x7),Home Decor,4,79.99,20
2306244421,"Storage bins (set of 6, plastic)",Storage and Organization,1,24.99,10
2306244422,"Closet organizer (hanging, 6 shelves)",Storage and Organization,1,39.99,50
2306244422,Mop and bucket set,Cleaning Supplies,3,24.99,0
2306244422,Hand towels (4-pack),Bedding and Linens,3,14.99,50
2306244422,All-purpose cleaner (32 oz),Cleaning Supplies,5,4.99,0
2306244423,"Oven mitts (silicone, set of 2)",Kitchen Essentials,2,12.99,10
2306244423,"Vacuum storage bags (set of 4, large)",Storage and Organization,2,14.99,0
2306244424,Laundry detergent (64 loads),Cleaning Supplies,1,12.99,20
