doc_id,item,category,amount,price,discount
2306245218,Microfiber cleaning cloths (pack of 12),Cleaning Supplies,3,9.99,50
2306245218,10-piece cookware set,Kitchen Essentials,2,89.99,10
2306245218,"Wall clock (12-inch, silent)",Home Decor,3,29.99,0
2306245218,Queen-size bedsheet set (4 pieces),Bedding and Linens,1,49.99,0
2306245219,"Vacuum storage bags (set of 4, large)",Storage and Organization,4,14.99,20
2306245219,Shower curtain (polyester),Bedding and Linens,5,19.99,40
2306245219,Queen-size bedsheet set (4 pieces),Bedding and Linens,3,49.99,0
2306245219,"Cutting board (bamboo, large)",Kitchen Essentials,2,24.99,20
2306245219,Laundry detergent (64 loads),Cleaning Supplies,3,12.99,20
2306245220,Queen-size bedsheet set (4 pieces),Bedding and Linens,5,49.99,0
2306245220,10-piece cookware set,Kitchen Essentials,3,89.99,10
2306245220,Microfiber cleaning cloths (pack of 12),Cleaning Supplies,1,9.99,0
2306245220,Under-bed storage containers (set of 2),Storage and Organization,3,24.99,40
2306245220,All-purpose cleaner (32 oz),Cleaning Supplies,4,4.99,10
2306245220,Throw pillows (set of 2),Home Decor,3,24.99,50
2306245221,Dish soap (16 oz),Cleaning Supplies,4,2.99,0
2306245221,Throw pillows (set of 2),Home Decor,1,24.99,40
2306245221,"Oven mitts (silicone, set of 2)",Kitchen Essentials,4,12.99,0
2306245222,Laundry hamper (foldable),Storage and Organization,2,19.99,20
2306245222,Shower curtain (polyester),Bedding and Linens,4,19.99,0
2306245222,Bath towel set (6 pieces),Bedding and Linens,4,29.99,0
2306245222,Dish soap (16 oz),Cleaning Supplies,4,2.99,10
2306245222,Area rug (5x7),Home Decor,5,79.99,0
2306245222,Under-bed storage containers (set of 2),Storage and Organization,3,24.99,0
2306245222,Laundry detergent (64 loads),Cleaning Supplies,4,12.99,10
2306245222,"Scented candles (3-pack, assorted scents)",Home Decor,3,14.99,10
2306245223,Stainless steel knife set (6 pieces),Kitchen Essentials,5,49.99,40
2306245223,"Scented candles (3-pack, assorted scents)",Home Decor,4,14.99,0
2306245223,Laundry detergent (64 loads),Cleaning Supplies,1,12.99,0
2306245223,Artificial plant (medium-sized),Home Decor,5,34.99,50
2306245223,Microfiber cleaning cloths (pack of 12),Cleaning Supplies,4,9.99,0
2306245223,"Cutting board (bamboo, large)",Kitchen Essentials,1,24.99,40
2306245223,Bath towel set (6 pieces),Bedding and Linens,2,29.99,30
