doc_id,item,category,amount,price,discount
2306244320,Queen-size bedsheet set (4 pieces),Bedding and Linens,3,49.99,0
2306244320,"Picture frames (set of 3, 8x10 inches)",Home Decor,1,19.99,0
2306244320,Stainless steel knife set (6 pieces),Kitchen Essentials,5,49.99,40
2306244320,Dish soap (16 oz),Cleaning Supplies,2,2.99,10
2306244320,Under-bed storage containers (set of 2),Storage and Organization,4,24.99,40
2306244320,Throw pillows (set of 2),Home Decor,5,24.99,20
2306244320,"Cutting board (bamboo, large)",Kitchen Essentials,4,24.99,0
2306244320,Electric kettle (1.7L),Kitchen Essentials,5,34.99,40
2306244321,Microfiber cleaning cloths (pack of 12),Cleaning Supplies,3,9.99,0
2306244322,"Shoe rack (10-tier, metal)",Storage and Organization,3,29.99,10
2306244322,Kitchen scale (digital),Kitchen Essentials,4,19.99,40
2306244322,Artificial plant (medium-sized),Home Decor,3,34.99,0
2306244322,10-piece cookware set,Kitchen Essentials,1,89.99,30
2306244322,Duvet cover (queen-size),Bedding and Linens,2,39.99,0
2306244322,"Closet organizer (hanging, 6 shelves)",Storage and Organization,5,39.99,30
2306244322,"Scented candles (3-pack, assorted scents)",Home Decor,1,14.99,50
2306244323,Microfiber cleaning cloths (pack of 12),Cleaning Supplies,4,9.99,0
2306244323,"Closet organizer (hanging, 6 shelves)",Storage and Organization,1,39.99,0
2306244323,Bath towel set (6 pieces),Bedding and Linens,4,29.99,50
2306244323,"Scented candles (3-pack, assorted scents)",Home Decor,5,14.99,20
2306244323,"Storage bins (set of 6, plastic)",Storage and Organization,1,24.99,0
2306244323,"Vacuum storage bags (set of 4, large)",Storage and Organization,3,14.99,10
2306244323,"Oven mitts (silicone, set of 2)",Kitchen Essentials,4,12.99,0
2306244323,Vacuum cleaner (bagless),Cleaning Supplies,1,99.99,10
2306244323,"Pillow (2-pack, medium-firm)",Bedding and Linens,5,24.99,0
2306244324,Dish soap (16 oz),Cleaning Supplies,4,2.99,10
2306244324,Vacuum cleaner (bagless),Cleaning Supplies,2,99.99,0
2306244324,"Wall clock (12-inch, silent)",Home Decor,3,29.99,50
2306244324,Kitchen scale (digital),Kitchen Essentials,4,19.99,0
2306244324,10-piece cookware set,Kitchen Essentials,1,89.99,30
2306244324,"Picture frames (set of 3, 8x10 inches)",Home Decor,1,19.99,0
2306244325,Area rug (5x7),Home Decor,1,79.99,10
2306244325,"Picture frames (set of 3, 8x10 inches)",Home Decor,1,19.99,10
2306244325,"Shoe rack (10-tier, metal)",Storage and Organization,4,29.99,50
2306244325,Stainless steel knife set (6 pieces),Kitchen Essentials,3,49.99,0
2306244325,"Storage bins (set of 6, plastic)",Storage and Organization,3,24.99,0
