doc_id,item,category,amount,price,discount
230624319,Stainless steel knife set (6 pieces),Kitchen Essentials,3,49.99,30
2306243110,Laundry detergent (64 loads),Cleaning Supplies,3,12.99,40
2306243110,All-purpose cleaner (32 oz),Cleaning Supplies,1,4.99,0
2306243110,Vacuum cleaner (bagless),Cleaning Supplies,1,99.99,0
2306243111,All-purpose cleaner (32 oz),Cleaning Supplies,4,4.99,0
2306243111,Laundry detergent (64 loads),Cleaning Supplies,2,12.99,0
2306243111,Electric kettle (1.7L),Kitchen Essentials,2,34.99,0
2306243111,"Shoe rack (10-tier, metal)",Storage and Organization,5,29.99,0
2306243111,Artificial plant (medium-sized),Home Decor,2,34.99,0
2306243112,Microfiber cleaning cloths (pack of 12),Cleaning Supplies,1,9.99,0
2306243112,10-piece cookware set,Kitchen Essentials,2,89.99,0
2306243113,"Picture frames (set of 3, 8x10 inches)",Home Decor,3,19.99,50
2306243113,Laundry detergent (64 loads),Cleaning Supplies,4,12.99,40
2306243113,Queen-size bedsheet set (4 pieces),Bedding and Linens,4,49.99,10
2306243113,"Scented candles (3-pack, assorted scents)",Home Decor,2,14.99,20
2306243113,Throw pillows (set of 2),Home Decor,4,24.99,0
2306243113,Bath towel set (6 pieces),Bedding and Linens,3,29.99,0
2306243113,Artificial plant (medium-sized),Home Decor,3,34.99,0
2306243113,"Cutting board (bamboo, large)",Kitchen Essentials,4,24.99,30
2306243114,Throw pillows (set of 2),Home Decor,1,24.99,0
2306243114,Mop and bucket set,Cleaning Supplies,1,24.99,10
2306243114,"Shoe rack (10-tier, metal)",Storage and Organization,2,29.99,10
2306243114,Bath towel set (6 pieces),Bedding and Linens,3,29.99,10
2306243114,Duvet cover (queen-size),Bedding and Linens,1,39.99,10
2306243114,"Oven mitts (silicone, set of 2)",Kitchen Essentials,3,12.99,10
2306243114,Artificial plant (medium-sized),Home Decor,5,34.99,50
2306243115,"Shoe rack (10-tier, metal)",Storage and Organization,3,29.99,10
2306243115,"Pillow (2-pack, medium-firm)",Bedding and Linens,3,24.99,30
2306243115,Mop and bucket set,Cleaning Supplies,3,24.99,40
2306243115,Electric kettle (1.7L),Kitchen Essentials,1,34.99,30
2306243116,Shower curtain (polyester),Bedding and Linens,1,19.99,10
2306243116,Throw pillows (set of 2),Home Decor,1,24.99,0
2306243117,Vacuum cleaner (bagless),Cleaning Supplies,4,99.99,10
2306243117,Mop and bucket set,Cleaning Supplies,5,24.99,30
2306243117,Queen-size bedsheet set (4 pieces),Bedding and Linens,5,49.99,0
2306243117,"Oven mitts (silicone, set of 2)",Kitchen Essentials,3,12.99,20
2306243117,Laundry detergent (64 loads),Cleaning Supplies,2,12.99,30
2306243118,Hand towels (4-pack),Bedding and Linens,3,14.99,40
2306243118,All-purpose cleaner (32 oz),Cleaning Supplies,4,4.99,40
2306243119,Bath towel set (6 pieces),Bedding and Linens,4,29.99,0
2306243119,"Storage bins (set of 6, plastic)",Storage and Organization,5,24.99,40
2306243119,Electric kettle (1.7L),Kitchen Essentials,1,34.99,30
2306243119,Under-bed storage containers (set of 2),Storage and Organization,2,24.99,0
2306243119,Area rug (5x7),Home Decor,4,79.99,50
2306243119,"Closet organizer (hanging, 6 shelves)",Storage and Organization,3,39.99,20
2306243119,"Oven mitts (silicone, set of 2)",Kitchen Essentials,5,12.99,0
2306243119,Shower curtain (polyester),Bedding and Linens,4,19.99,30
2306243120,Microfiber cleaning cloths (pack of 12),Cleaning Supplies,1,9.99,0
2306243120,Bath towel set (6 pieces),Bedding and Linens,2,29.99,0
2306243120,"Storage bins (set of 6, plastic)",Storage and Organization,4,24.99,0
2306243120,Artificial plant (medium-sized),Home Decor,1,34.99,0
2306243121,Bath towel set (6 pieces),Bedding and Linens,3,29.99,0
2306243121,"Shoe rack (10-tier, metal)",Storage and Organization,4,29.99,0
2306243121,Dish soap (16 oz),Cleaning Supplies,4,2.99,0
2306243121,Artificial plant (medium-sized),Home Decor,1,34.99,40
2306243121,Microfiber cleaning cloths (pack of 12),Cleaning Supplies,2,9.99,0
2306243122,Vacuum cleaner (bagless),Cleaning Supplies,4,99.99,0
2306243122,Mop and bucket set,Cleaning Supplies,4,24.99,40
2306243122,Laundry hamper (foldable),Storage and Organization,5,19.99,0
2306243122,"Oven mitts (silicone, set of 2)",Kitchen Essentials,1,12.99,0
2306243122,"Cutting board (bamboo, large)",Kitchen Essentials,5,24.99,10
2306243122,"Storage bins (set of 6, plastic)",Storage and Organization,4,24.99,40
2306243123,Artificial plant (medium-sized),Home Decor,5,34.99,0
2306243123,Under-bed storage containers (set of 2),Storage and Organization,3,24.99,10
2306243123,"Scented candles (3-pack, assorted scents)",Home Decor,5,14.99,0
2306243124,Laundry detergent (64 loads),Cleaning Supplies,4,12.99,30
2306243124,Laundry hamper (foldable),Storage and Organization,5,19.99,30
2306243124,Duvet cover (queen-size),Bedding and Linens,4,39.99,50
2306243124,Queen-size bedsheet set (4 pieces),Bedding and Linens,5,49.99,10
2306243124,"Closet organizer (hanging, 6 shelves)",Storage and Organization,3,39.99,0
2306243124,"Wall clock (12-inch, silent)",Home Decor,2,29.99,0
2306243124,Kitchen scale (digital),Kitchen Essentials,4,19.99,10
2306243125,Queen-size bedsheet set (4 pieces),Bedding and Linens,1,49.99,10
2306243125,Laundry detergent (64 loads),Cleaning Supplies,1,12.99,0
2306243125,Shower curtain (polyester),Bedding and Linens,3,19.99,10
2306243125,"Scented candles (3-pack, assorted scents)",Home Decor,1,14.99,0
2306243125,"Pillow (2-pack, medium-firm)",Bedding and Linens,4,24.99,40
2306243125,"Shoe rack (10-tier, metal)",Storage and Organization,5,29.99,10
2306243125,Electric kettle (1.7L),Kitchen Essentials,5,34.99,0
2306243125,"Picture frames (set of 3, 8x10 inches)",Home Decor,1,19.99,10
2306243126,Under-bed storage containers (set of 2),Storage and Organization,3,24.99,0
2306243126,Hand towels (4-pack),Bedding and Linens,3,14.99,0
2306243126,"Shoe rack (10-tier, metal)",Storage and Organization,5,29.99,50
2306243126,Queen-size bedsheet set (4 pieces),Bedding and Linens,2,49.99,0
2306243126,Laundry hamper (foldable),Storage and Organization,5,19.99,0
2306243126,All-purpose cleaner (32 oz),Cleaning Supplies,5,4.99,10
2306243127,Mop and bucket set,Cleaning Supplies,4,24.99,10
2306243127,Area rug (5x7),Home Decor,3,79.99,40
2306243127,Dish soap (16 oz),Cleaning Supplies,5,2.99,0
2306243127,Under-bed storage containers (set of 2),Storage and Organization,2,24.99,0
2306243128,"Oven mitts (silicone, set of 2)",Kitchen Essentials,4,12.99,30
2306243128,"Pillow (2-pack, medium-firm)",Bedding and Linens,5,24.99,40
2306243128,Electric kettle (1.7L),Kitchen Essentials,3,34.99,0
2306243128,"Storage bins (set of 6, plastic)",Storage and Organization,2,24.99,40
2306243128,Mop and bucket set,Cleaning Supplies,2,24.99,0
2306243128,"Shoe rack (10-tier, metal)",Storage and Organization,1,29.99,0
2306243129,Microfiber cleaning cloths (pack of 12),Cleaning Supplies,4,9.99,0
2306243129,"Picture frames (set of 3, 8x10 inches)",Home Decor,4,19.99,50
2306243129,10-piece cookware set,Kitchen Essentials,3,89.99,50
2306243129,Laundry hamper (foldable),Storage and Organization,2,19.99,20
2306243129,Kitchen scale (digital),Kitchen Essentials,1,19.99,40
